DATE,TEXT 
2018-07-16 18:38:08,RT @ptbrasiI: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:37:56,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:37:24,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:37:21,"RT @Castro2Monica: Lula não tem que provar sua inocência. Os acusadores é que têm que provar a acusação q fazem a ele. Não conseguiram, mas…"
2018-07-16 18:37:10,RT @DrFernandoOrtiz: Recado de Lula para todos os militantes que lutam pela sua liberdade! #LulaLivre https://t.co/uHyBLKIbX3
2018-07-16 18:37:09,"RT @AngelJones_1330: Vitória, alugamos um terreno em frente a PF/Curitiba,podemos dar bom dia e boa noite pra Lula, embaixo da janela onde…"
2018-07-16 18:36:50,"RT @gleisi: Eu e Dilma Rousseff, junto com uma delegação de esquerda, denunciando e reafirmando o caráter político da prisão de Lula a lide…"
2018-07-16 18:36:33,RT @pauloteixeira13: Dra Raquel Dodge. Quer me ouvir sobre o HC que pedi para o presidente Lula? Eu respondo aqui. O HC surgiu em 1215 na I…
2018-07-16 18:36:09,"RT @GraaVieira: Chego junto no apoio a candidatura de Lula, estarei lá! Porque #LulaEInocente e quero #LulaLivre para que seja #LulaPreside…"
2018-07-16 18:36:08,"RT @ptbrasil: ""Nós não vamos desistir de Lula""

Assista ao recado da presidenta do PT, senadora @Gleisi, pelos 100 dias de resistência da v…"
2018-07-16 18:36:00,Desistir de #LulaLivre é aceitar o chicote e não geagir. https://t.co/hso7hUkk2s
2018-07-16 18:35:58,"Vitória, alugamos um terreno em frente a PF/Curitiba,podemos dar bom dia e boa noite pra Lula, embaixo da janela on… https://t.co/us2Or5Ga0k"
2018-07-16 18:35:11,"RT @ptbrasil: ""Nós não vamos desistir de Lula""

Assista ao recado da presidenta do PT, senadora @Gleisi, pelos 100 dias de resistência da v…"
2018-07-16 18:35:09,"Era uma aposta muito alta mesmo, acreditar que o Brasil pudesse chegar à final da Copa e neste ínterim as chicanas… https://t.co/ngFaniGQwa"
2018-07-16 18:34:52,"RT @CUT_Brasil: 100 dias de Vigília #LulaLivre: O inverno não pode deter a primavera

Brasileiras e brasileiros de todos os cantos do país,…"
2018-07-16 18:34:47,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:34:24,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:34:23,"RT @Lucia13Adelia: Se fosse a Dilma e o Favoreto?
#LulaLivre #OBrasilFelizDeNovo 
Justiça podre é indecente https://t.co/dl4Z4SxQQL"
2018-07-16 18:34:05,RT @ptbrasiI: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:33:36,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:32:37,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:32:29,RT @exphracox: Ah se todos entendessem o quanto precisamos de vc... Com certeza não estaria aí e já teríamos derrubado as grades da desigua…
2018-07-16 18:32:28,"Mais de cem dias de resistência: #LulaLivre já #LulaPresidente #Lula2018 
#LulaPresoPolitico #OBrasilFelizdeNovo… https://t.co/wNcak4Jdaz"
2018-07-16 18:30:50,"RT @sandraselmader: Clarín: Estados Unidos manejam a Lava Jato para destruir o Brasil e a América Latina
#LulaLivre  https://t.co/qJwmlSaFsa"
2018-07-16 18:30:30,"RT @JFMargarida: Eis o esquema:
- constrangem alguém a mentir sobre Lula
- espalham a mentira por meio da Veja ou da Globo
- inviabilizam q…"
2018-07-16 18:30:02,"Vamos barrar esse absurdo.
#LulaLivre LULA PRESIDENTE!
Juristas lançam nesta segunda-feira abaixo-assinado em defes… https://t.co/CtC5hSiaYM"
2018-07-16 18:29:59,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:29:28,RT @souguereira: O povo brasileiro vai pagar muito caro por não lutar por Lula. E não poderão ir morar em Miami ou Portugal. A covardia cob…
2018-07-16 18:29:11,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:28:55,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:28:47,"RT @Castro2Monica: Lula não tem que provar sua inocência. Os acusadores é que têm que provar a acusação q fazem a ele. Não conseguiram, mas…"
2018-07-16 18:28:39,"RT @DilmaResiste: Rosângela Moro abre empresa de palestras com Carlos Zucolotto, padrinho de casamento de Sergio Moro acusado de cobrar pro…"
2018-07-16 18:27:57,"RT @ptconquista13: ""Nós não vamos desistir de Lula"" Assista ao recado da presidenta do PT, senadora @Gleisi, pelos 100 dias de resistência…"
2018-07-16 18:27:39,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:27:38,RT @DilmaResiste: O ex-governador Geraldo Alckmin deverá ter o pior desempenho no PSDB numa disputa presidencial em razão da herança maldit…
2018-07-16 18:27:27,"RT @mivagodet: ZELADOR DO TRIPLEX DO CASO DE MORO COM LULA, DÁ FALSO TESTEMUNHO TAMBÉM!
#LulaLivre #LulaPresidente https://t.co/Z2DcydRb4V"
2018-07-16 18:27:23,"RT @ptbrasil: 100 dias de resistência democrática junto ao presidente @LulaOficial! ✊ No último domingo (15), o ato político que marcou os…"
2018-07-16 18:26:15,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:26:15,RT @souguereira: O povo brasileiro vai pagar muito caro por não lutar por Lula. E não poderão ir morar em Miami ou Portugal. A covardia cob…
2018-07-16 18:25:44,"RT @ptbrasil: 100 dias de resistência democrática junto ao presidente @LulaOficial! ✊ No último domingo (15), o ato político que marcou os…"
2018-07-16 18:25:39,"RT @mivagodet: ZELADOR DO TRIPLEX DO CASO DE MORO COM LULA, DÁ FALSO TESTEMUNHO TAMBÉM!
#LulaLivre #LulaPresidente https://t.co/Z2DcydRb4V"
2018-07-16 18:25:02,"RT @DilmaResiste: #LulaLivre #Resistencia101Dias
Rosângela Moro abre empresa de palestras com Carlos Zucolotto, padrinho de casamento de Se…"
2018-07-16 18:24:56,"RT @gleisi: Em Cuba, na igreja Batista, participei de culto em solidariedade e pela liberdade de Lula. Agradeci a solidariedade do povo cub…"
2018-07-16 18:24:21,"RT @mivagodet: ZELADOR DO TRIPLEX DO CASO DE MORO COM LULA, DÁ FALSO TESTEMUNHO TAMBÉM!
#LulaLivre #LulaPresidente https://t.co/Z2DcydRb4V"
2018-07-16 18:24:06,RT @souguereira: O povo brasileiro vai pagar muito caro por não lutar por Lula. E não poderão ir morar em Miami ou Portugal. A covardia cob…
2018-07-16 18:23:59,"RT @LulaOficial: AO VIVO: Em Cuba, Dilma Rousseff denuncia prisão política de Lula, que completa 100 dias hoje #LulaLivre https://t.co/MA3c…"
2018-07-16 18:23:53,"RT @ptbrasil: A presidenta do PT, senadora @Gleisi e a presidenta eleita, @dilmabr  denunciam caráter político da prisão de Lula a lideranç…"
2018-07-16 18:23:31,"RT @Castro2Monica: Lula não tem que provar sua inocência. Os acusadores é que têm que provar a acusação q fazem a ele. Não conseguiram, mas…"
2018-07-16 18:23:21,"RT @Lucia13Adelia: Se fosse a Dilma e o Favoreto?
#LulaLivre #OBrasilFelizDeNovo 
Justiça podre é indecente https://t.co/dl4Z4SxQQL"
2018-07-16 18:23:04,RT @exphracox: Ah se todos entendessem o quanto precisamos de vc... Com certeza não estaria aí e já teríamos derrubado as grades da desigua…
2018-07-16 18:22:56,"RT @DilmaResiste: #LulaLivre #Resistencia101Dias
O deputado federal e pré-candidato à Presidência da República, Jair Bolsonaro, defendeu os…"
2018-07-16 18:22:22,PHA erra e nunca reconhece que errou! Foi assim com o cartunista Solda de Curitiba e agora com Casagrande. É triste… https://t.co/dWOWIbBz5G
2018-07-16 18:21:42,"RT @dilmabr: Imagem:
Em Cuba, Dilma Rousseff denuncia prisão política de Lula, que completa 100 dias neste domingo. 
#LulaLivre 
Foto: Rica…"
2018-07-16 18:21:38,RT @msgarbossars: Advogados e Advogadas p/Legalidade Democrática​ vai protocolar uma Notícia Crime contra o juiz Sérgio Moro. Juristas que…
2018-07-16 18:21:16,"RT @DilmaResiste: #LulaLivre #Resistencia100Dias
Uma das mais preciosas lições que a classe média terá com o seu empobrecimento, no longo p…"
2018-07-16 18:20:58,"RT @DilmaResiste: #LulaLivre #Resistencia101Dias
O deputado federal e pré-candidato à Presidência da República, Jair Bolsonaro, defendeu os…"
2018-07-16 18:20:42,RT @msgarbossars: Advogados e Advogadas p/Legalidade Democrática​ vai protocolar uma Notícia Crime contra o juiz Sérgio Moro. Juristas que…
2018-07-16 18:20:24,"RT @DilmaResiste: #LulaLivre #Resistencia101Dias
O deputado federal e pré-candidato à Presidência da República, Jair Bolsonaro, defendeu os…"
2018-07-16 18:19:20,"RT @LulaOficial: AO VIVO: Em Cuba, Dilma Rousseff denuncia prisão política de Lula, que completa 100 dias hoje #LulaLivre https://t.co/MA3c…"
2018-07-16 18:18:33,"RT @sandraselmader: Povo do Semiárido percorre + de 2 mil quilômetros para denunciar volta da fome

27 de julho a 05 de agosto, representaç…"
2018-07-16 18:17:28,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:17:25,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:17:11,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:17:04,"RT @DilmaResiste: #LulaLivre #Resistencia101Dias
Rosângela Moro abre empresa de palestras com Carlos Zucolotto, padrinho de casamento de Se…"
2018-07-16 18:16:47,RT @ptbrasiI: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:16:46,"RT @DilmaResiste: #LulaLivre #Resistencia101Dias
O deputado federal e pré-candidato à Presidência da República, Jair Bolsonaro, defendeu os…"
2018-07-16 18:16:15,"100 dias da prisão do companheiro Lula.
A liberdade de Lula é a liberdade do povo brasileiro! LULA LIVRE JÁ!… https://t.co/uFzw8u1K4l"
2018-07-16 18:16:08,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:16:05,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:15:18,"RT @diImabr: Griezmann mandando um #LulaLivre após o gol. Atura ou surta!
Liberté, Egalité, Lulé! #WorldCupFinal https://t.co/znNOp57YYl"
2018-07-16 18:15:15,"RT @gleisi: Eu e Dilma Rousseff, junto com uma delegação de esquerda, denunciando e reafirmando o caráter político da prisão de Lula a lide…"
2018-07-16 18:14:40,"RT @gleisi: Eu e Dilma Rousseff, junto com uma delegação de esquerda, denunciando e reafirmando o caráter político da prisão de Lula a lide…"
2018-07-16 18:14:03,"RT @robsongfreire: Caros amigos/companheiros, fui informado que os companheiros que estão no acampamento María Letícia #LulaLivre conseguir…"
2018-07-16 18:13:54,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:13:25,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:13:22,"RT @gleisi: Eu e Dilma Rousseff, junto com uma delegação de esquerda, denunciando e reafirmando o caráter político da prisão de Lula a lide…"
2018-07-16 18:13:07,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:12:53,"RT @LekkoMr: Como anda nosso Judiciário: de acordo com o freguês!

#LulaLivre
#EsquerdistasSeguemEsquerdistas https://t.co/Pyg6uOheLn"
2018-07-16 18:12:50,"RT @robsongfreire: Caros amigos/companheiros, fui informado que os companheiros que estão no acampamento María Letícia #LulaLivre conseguir…"
2018-07-16 18:12:47,RT @LekkoMr: Enfiam uma absolvição de Lula num processo que nem deveria existir pra dar à sociedade uma sensação de imparcialidade e isençã…
2018-07-16 18:12:13,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:11:49,"RT @Castro2Monica: Lula não tem que provar sua inocência. Os acusadores é que têm que provar a acusação q fazem a ele. Não conseguiram, mas…"
2018-07-16 18:11:15,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:11:11,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:11:01,RT @ptbrasiI: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:10:58,RT @DrFernandoOrtiz: Recado de Lula para todos os militantes que lutam pela sua liberdade! #LulaLivre https://t.co/uHyBLKIbX3
2018-07-16 18:10:40,"RT @DilmaResiste: #LulaLivre #Resistencia101Dias
Rosângela Moro abre empresa de palestras com Carlos Zucolotto, padrinho de casamento de Se…"
2018-07-16 18:10:35,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:09:50,"RT @sandraselmader: Povo do Semiárido percorre + de 2 mil quilômetros para denunciar volta da fome

27 de julho a 05 de agosto, representaç…"
2018-07-16 18:09:27,"RT @DilmaResiste: #AOVIVO!! #RT #lulaLivre #Resistencia101Dias
Em coletiva de imprensa em Cuba, @Gleisi Hoffmann denuncia prisão política d…"
2018-07-16 18:09:22,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:09:07,"RT @sandraselmader: Governadores apoiam e defendem #LulaLivre 

Brasília 15 de agosto

@GovernoMA @GovernodoPi @GovernodoRN https://t.co/rr…"
2018-07-16 18:08:56,"Ex-embaixador chileno no Brasil defende manifesto pró-Lula https://t.co/WHHiTwHrjI via @nocautefm 

#LulaLivre #LulaLivreja"
2018-07-16 18:08:41,"RT @joomikhail: Acabou a copa....mas ....
Fica o recado..
#LulaLivre https://t.co/8Vmm8C20Gg"
2018-07-16 18:08:38,"Ex-governador do Rio Grande do Sul, @OlivioDutraReal afirma: ""Tenho convicção que o @LulaOficial não roubou"".… https://t.co/dSkyAKmxhC"
2018-07-16 18:08:24,"@AdrianoArgolo Rapaz, que situação, hein? Tu tá pegando pilha e metendo os pés pelas mãos! Prestenção!!!
#LulaLivre"
2018-07-16 18:08:22,"RT @robsongfreire: Caros amigos/companheiros, fui informado que os companheiros que estão no acampamento María Letícia #LulaLivre conseguir…"
2018-07-16 18:07:41,RT @ptbrasiI: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:07:31,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:07:17,"#lULAlIVRE AFIRMA QUE A FOME FAZ PESSOAS SUBMISSAS, NÃO REVOLUCIONÁRIAS:
Olha a prova desta afirmação
Golpe faz mor… https://t.co/bw2kyZ1hnS"
2018-07-16 18:07:09,"está preso, não adianta espernear, só saímos de Curitiba com Lula nos nossos braços. Agora não têm mais cordão de i… https://t.co/PCRgiQ9jmk"
2018-07-16 18:06:59,"RT @Castro2Monica: Lula não tem que provar sua inocência. Os acusadores é que têm que provar a acusação q fazem a ele. Não conseguiram, mas…"
2018-07-16 18:06:48,RT @ptbrasiI: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:06:42,"RT @Castro2Monica: Lula não tem que provar sua inocência. Os acusadores é que têm que provar a acusação q fazem a ele. Não conseguiram, mas…"
2018-07-16 18:06:06,"RT @DilmaResiste: #LulaLivre #Resistencia101Dias
Rosângela Moro abre empresa de palestras com Carlos Zucolotto, padrinho de casamento de Se…"
2018-07-16 18:06:01,"RT @ElenilsonFortes: Semana passada fez fez 100 dias que Lula é preso político:

100 dias de injustiça;
100 dias de covardia;
100 dias de t…"
2018-07-16 18:05:48,RT @depjorgesolla: Ele segue livre e forte nas nossa ideias e nos nossos corações ! Mas já se vão 100 dias do sequestro e cárcere de @LulaO…
2018-07-16 18:05:44,"RT @DilmaResiste: HOJE, 16/07 Sérgio Gabrielli ex-presidente da Petrobras é o palestrante do @CursosProgress às 18h30. Transmissão ao vivo&gt;…"
2018-07-16 18:05:29,"@JuMagalhaesBH @LulaOficial E ainda tem mais ele respondeu somente um processo ainda faltam 8
Se for condenado a to… https://t.co/gkBKOVlOYy"
2018-07-16 18:05:23,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:05:19,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:04:41,"Caros amigos/companheiros, fui informado que os companheiros que estão no acampamento María Letícia #LulaLivre cons… https://t.co/6pTLC0R03e"
2018-07-16 18:04:40,"RT @DilmaResiste: #LulaLivre #Resistencia101Dias
O deputado federal e pré-candidato à Presidência da República, Jair Bolsonaro, defendeu os…"
2018-07-16 18:04:39,"@vozdacomunidade @valtertonha Não desceram do morro porquê???
#LulaLivre"
2018-07-16 18:03:43,"RT @gleisi: Eu e Dilma Rousseff, junto com uma delegação de esquerda, denunciando e reafirmando o caráter político da prisão de Lula a lide…"
2018-07-16 18:03:35,"RT @gleisi: Em Cuba, na igreja Batista, participei de culto em solidariedade e pela liberdade de Lula. Agradeci a solidariedade do povo cub…"
2018-07-16 18:02:52,"RT @neloli8356: #LulaLivre 

Os deficientes intelectuais, pra não chamar de retardados mentais, seguidores de Bolsonaro vão usar camisetas…"
2018-07-16 18:02:36,"RT @gleisi: Em Cuba, na igreja Batista, participei de culto em solidariedade e pela liberdade de Lula. Agradeci a solidariedade do povo cub…"
2018-07-16 18:01:50,RT @ptbrasiI: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 18:01:45,"RT @sandraselmader: Povo do Semiárido percorre + de 2 mil quilômetros para denunciar volta da fome

27 de julho a 05 de agosto, representaç…"
2018-07-16 18:01:45,"RT @neloli8356: #LulaLivre 

Os deficientes intelectuais, pra não chamar de retardados mentais, seguidores de Bolsonaro vão usar camisetas…"
2018-07-16 18:01:06,"RT @DilmaResiste: #LulaLivre #Resistencia101Dias
Rosângela Moro abre empresa de palestras com Carlos Zucolotto, padrinho de casamento de Se…"
2018-07-16 18:00:21,"RT @gleisi: Eu e Dilma Rousseff, junto com uma delegação de esquerda, denunciando e reafirmando o caráter político da prisão de Lula a lide…"
2018-07-16 18:00:18,"RT @Triopes: ""Dilma tinha o poder e o dinheiro para comprar os deputados, só lhe faltou a desonestidade"" 
#Lulalivre"
2018-07-16 18:00:04,"#LulaLivre #Resistencia101Dias
Rosângela Moro abre empresa de palestras com Carlos Zucolotto, padrinho de casamento… https://t.co/R5vsImDLzy"
2018-07-16 17:59:46,"RT @Castro2Monica: Lula não tem que provar sua inocência. Os acusadores é que têm que provar a acusação q fazem a ele. Não conseguiram, mas…"
2018-07-16 17:58:59,"Sempre atual as denúncias contra as arbitrariedades de Curitiba e Porto Alegre, contra a decisão do Desembargador R… https://t.co/dVL9yuaLmg"
2018-07-16 17:58:39,Casa Grande já pendurou o Moro no poste https://t.co/BgBt6UVCpP via @YouTube #LulaLivre #MoroEntreguista
2018-07-16 17:58:33,"RT @gleisi: Em Cuba, na igreja Batista, participei de culto em solidariedade e pela liberdade de Lula. Agradeci a solidariedade do povo cub…"
2018-07-16 17:58:26,RT @sorayabborges: A cortina de fumaça da Folha e a fritura de Sérgio Moro https://t.co/WwOmG4IVAe #LulaLivre
2018-07-16 17:58:05,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 17:58:02,"RT @gleisi: Eu e Dilma Rousseff, junto com uma delegação de esquerda, denunciando e reafirmando o caráter político da prisão de Lula a lide…"
2018-07-16 17:57:24,RT @ptbrasiI: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 17:57:21,RT @souguereira: O povo brasileiro vai pagar muito caro por não lutar por Lula. E não poderão ir morar em Miami ou Portugal. A covardia cob…
2018-07-16 17:57:10,RT @souguereira: O povo brasileiro vai pagar muito caro por não lutar por Lula. E não poderão ir morar em Miami ou Portugal. A covardia cob…
2018-07-16 17:57:06,"RT @DilmaResiste: #LulaLivre #Resistencia101Dias
Começou nesta sexta-feira (13) o 19º Congresso Nacional da União da Juventude Socialista (…"
2018-07-16 17:56:54,"RT @DilmaResiste: Rosângela Moro abre empresa de palestras com Carlos Zucolotto, padrinho de casamento de Sergio Moro acusado de cobrar pro…"
2018-07-16 17:55:44,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 17:55:43,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 17:55:20,@belle_beatriz @freitasgilvan Vocês não imagina como o povo do semiárido do nordeste está sofrendo agora. #LulaLivre
2018-07-16 17:54:42,"RT @DilmaResiste: A Carolina de Jesus, apesar de criança, tem muita sabedoria no que diz! #LulaLivre #Resistencia101Dias https://t.co/r1s5f…"
2018-07-16 17:54:27,"RT @Lucia13Adelia: Se fosse a Dilma e o Favoreto?
#LulaLivre #OBrasilFelizDeNovo 
Justiça podre é indecente https://t.co/dl4Z4SxQQL"
2018-07-16 17:54:26,RT @ptbrasiI: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 17:54:26,"RT @DilmaResiste: Rosângela Moro abre empresa de palestras com Carlos Zucolotto, padrinho de casamento de Sergio Moro acusado de cobrar pro…"
2018-07-16 17:54:00,"#LulaLivre
Hashtag só pra pescar preguiçosos"
2018-07-16 17:53:53,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 17:53:33,"RT @gleisi: Eu e Dilma Rousseff, junto com uma delegação de esquerda, denunciando e reafirmando o caráter político da prisão de Lula a lide…"
2018-07-16 17:53:32,RT @ptbrasiI: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 17:53:04,"RT @gleisi: Eu e Dilma Rousseff, junto com uma delegação de esquerda, denunciando e reafirmando o caráter político da prisão de Lula a lide…"
2018-07-16 17:52:55,RT @mivagodet: VERDADE!  #LulaLivre https://t.co/m5Eeq8jMqW
2018-07-16 17:52:37,"RT @gleisi: Eu e Dilma Rousseff, junto com uma delegação de esquerda, denunciando e reafirmando o caráter político da prisão de Lula a lide…"
2018-07-16 17:52:36,"RT @ptbrasil: 100 dias de resistência democrática junto ao presidente @LulaOficial! ✊ No último domingo (15), o ato político que marcou os…"
2018-07-16 17:52:33,"RT @DilmaResiste: #LulaLivre #Resistencia101Dias
O deputado federal e pré-candidato à Presidência da República, Jair Bolsonaro, defendeu os…"
2018-07-16 17:52:27,"RT @DilmaResiste: #LulaLivre #Resistencia101Dias
Começou nesta sexta-feira (13) o 19º Congresso Nacional da União da Juventude Socialista (…"
2018-07-16 17:52:08,"RT @DilmaResiste: Rosângela Moro abre empresa de palestras com Carlos Zucolotto, padrinho de casamento de Sergio Moro acusado de cobrar pro…"
2018-07-16 17:51:45,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 17:51:35,"RT @DilmaResiste: Rosângela Moro abre empresa de palestras com Carlos Zucolotto, padrinho de casamento de Sergio Moro acusado de cobrar pro…"
2018-07-16 17:51:26,RT @depjorgesolla: Ele segue livre e forte nas nossa ideias e nos nossos corações ! Mas já se vão 100 dias do sequestro e cárcere de @LulaO…
2018-07-16 17:51:12,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 17:50:52,"RT @jaraujolopes: Ministério do Trabalho fraudava documentos para atender pedidos de Marun, diz PF

E aquela dancinha...

 https://t.co/xyX…"
2018-07-16 17:50:40,"RT @gleisi: Eu e Dilma Rousseff, junto com uma delegação de esquerda, denunciando e reafirmando o caráter político da prisão de Lula a lide…"
2018-07-16 17:50:29,RT @belle_beatriz: @freitasgilvan @FabioCoiteense O Brasil foi governado dignamente no gover Lula. Hoje volta a ser jogado às   traças.  #L…
2018-07-16 17:50:28,RT @ptbrasiI: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 17:49:39,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 17:49:30,RT @souguereira: O povo brasileiro vai pagar muito caro por não lutar por Lula. E não poderão ir morar em Miami ou Portugal. A covardia cob…
2018-07-16 17:49:22,@freitasgilvan @FabioCoiteense O Brasil foi governado dignamente no gover Lula. Hoje volta a ser jogado às   traças… https://t.co/ouErGVN6b9
2018-07-16 17:49:05,RT @ptbrasil: Há cem dias Lula se tornou um prisioneiro político. Mas ele nunca esteve e nunca estará sozinho. A resistência está em todo o…
2018-07-16 17:48:33,"RT @gleisi: Eu e Dilma Rousseff, junto com uma delegação de esquerda, denunciando e reafirmando o caráter político da prisão de Lula a lide…"
2018-07-16 17:48:05,"RT @DilmaResiste: HOJE, 16/07 Sérgio Gabrielli ex-presidente da Petrobras é o palestrante do @CursosProgress às 18h30. Transmissão ao vivo&gt;…"
2018-07-16 17:47:17,"@PatyMancilha 
Tenho um bichinho bem fofinho aqui pra tu brincar, dorminhoca...
Kkkjkk
É 
#LulaLivre 
Chupa!"
2018-07-16 17:47:03,"RT @Castro2Monica: Lula não tem que provar sua inocência. Os acusadores é que têm que provar a acusação q fazem a ele. Não conseguiram, mas…"
2018-07-16 17:46:50,"#LulaLivre já em Curitiba, Brazil https://t.co/A1OU9i6o5r"
2018-07-16 17:46:41,"RT @JuLanfermann: Todas as obras, que o fantástico mostrou que estão paradas. Todas estavam em plena execução no Governo da Dilma. O Temer…"
